,texture,watermark,variance,skewness,kurtosis,entropy,target
0,"[244.34179755697969, 0.9538930001056263, 0.04725126269003387, 0.39695317178216294, 0.11111111111109896]","[0.02357894 0.02716606 0.01645977 0.03541001 0.05507349 0.04078008
 0.02111602 0.01890171 0.76151394]",2591.4332917782262,-1.2293317107946231,0.6045369047819702,7.201973849826228,0.0
0,"[89.97377430772684, 0.9869304081424335, 0.050228666133359794, 0.5177755427879276, 0.1111111111110989]","[0.01906206 0.03078935 0.01938218 0.05354422 0.07078227 0.08305109
 0.03625747 0.031196   0.65593535]",3662.976075616514,-0.8849608170237188,-0.670578942447627,7.255681038661509,0.0
0,"[403.0283201530258, 0.9236867777734499, 0.025944522229762856, 0.287648776389212, 0.11111111111110128]","[0.04003041 0.04511089 0.0283305  0.05644008 0.08498551 0.06550005
 0.03690427 0.03115386 0.61154443]",2594.938364746225,-0.6357778381602257,-0.41552513790691137,7.532092849749008,0.0
0,"[135.76964682351598, 0.9665052172608266, 0.0484192438569262, 0.4233968104451189, 0.11111111111109921]","[0.02002392 0.02522177 0.01517323 0.03152914 0.05074002 0.0372083
 0.02002442 0.01666293 0.78341628]",1891.2287492410612,-1.3618454856128386,1.2139117826509773,6.978427012617569,0.0
0,"[29.563851471109537, 0.993292621121017, 0.05795717822013306, 0.5073197197530656, 0.11111111111109702]","[0.01435787 0.02361718 0.01572396 0.04396777 0.07402198 0.06003799
 0.02724006 0.01979977 0.72123341]",2128.7404776064227,-1.1877120468205964,0.7031672563256537,7.111661529397216,0.0
0,"[70.4430692691385, 0.9848433231968071, 0.04994530306448014, 0.4150205762885723, 0.11111111111109959]","[0.01889432 0.02775811 0.01750135 0.03800906 0.06050668 0.04501756
 0.02421794 0.02138877 0.7467062 ]",2242.255941427381,-1.2290992156729785,0.7366659028852682,7.133600402423964,0.0
0,"[661.9911449475377, 0.8844166786185802, 0.021109432299913578, 0.16019733014878806, 0.11111111111110389]","[0.03263675 0.0312758  0.01796623 0.02534164 0.02858998 0.02641491
 0.01821036 0.01800845 0.80155588]",2805.730166954722,-1.2518145210034222,0.7627097766203832,7.298088878286981,0.0
0,"[18.294376745038218, 0.9951491696221915, 0.08163650845257471, 0.6189452624931299, 0.11111111111109023]","[0.00747678 0.01459462 0.00876133 0.03616523 0.06350723 0.06574153
 0.02339826 0.01639357 0.76396143]",1770.0359381180413,-1.4969640673450981,1.61533868475491,6.733968383880966,0.0
0,"[125.58544007490637, 0.9697875765360183, 0.07106583695285719, 0.5199474186346593, 0.11111111111109533]","[0.01630523 0.02290609 0.01504515 0.04085706 0.06707968 0.05727203
 0.0253988  0.01922374 0.73591223]",1978.5962477444107,-1.1908864479241803,0.4931220953188191,6.92536669869439,0.0
0,"[204.56530832493593, 0.9499780008343223, 0.06807094637097082, 0.4978699587028162, 0.1111111111110967]","[0.02307109 0.02704868 0.01533599 0.03781578 0.05687095 0.05556898
 0.02590407 0.02029634 0.73808813]",1954.7777899914258,-1.0635328738577363,0.5741335260282234,7.057659316788715,0.0
0,"[28.397122238640907, 0.9934881596444962, 0.0684304573974688, 0.5748462777504605, 0.1111111111110957]","[0.00995522 0.01996502 0.01174778 0.03884906 0.06803772 0.06497371
 0.02593958 0.02021471 0.74031721]",2070.9168768925697,-1.3415901398077301,1.1331671966047274,6.9283875478175485,0.0
0,"[140.03303864342737, 0.9715819274551938, 0.06634684865340437, 0.4860528820963222, 0.11111111111109696]","[0.01740919 0.02382755 0.01664592 0.04050226 0.06818438 0.05589847
 0.02559565 0.01883435 0.73310223]",2333.885722596652,-1.1108613407745256,0.20424322610864243,7.028784288557331,0.0
0,"[71.20834951414417, 0.9843294973401239, 0.056178069502182175, 0.45419692426355307, 0.11111111111109788]","[0.01666625 0.02532405 0.0175882  0.04296261 0.07453207 0.05667883
 0.02809532 0.02028672 0.71786595]",2154.766171378088,-0.9830362384491399,-0.15243295180954508,6.9994677621566925,0.0
0,"[153.2305880886662, 0.9578746572396813, 0.03729117554503421, 0.330452067452313, 0.11111111111110122]","[0.02949883 0.04521939 0.02768444 0.05336587 0.08622071 0.06590462
 0.03746786 0.03502161 0.61961666]",1721.445786179891,-1.2549214603175172,0.8940515780324008,7.0239700605866995,0.0
0,"[176.16369271661046, 0.9384190700389441, 0.03498597715747355, 0.28801745911870563, 0.11111111111110315]","[0.04448159 0.0555343  0.02986632 0.04652012 0.05659778 0.055545
 0.03655677 0.03723045 0.63766767]",1350.6942892787213,-1.7569192220227805,3.041203545385514,6.719581837834744,0.0
0,"[45.63352604264167, 0.9855254649186, 0.03475467032600541, 0.31219651462922027, 0.11111111111110228]","[0.02535541 0.03446441 0.02254292 0.04678184 0.06598268 0.05756329
 0.03236068 0.02563513 0.68931364]",1478.378361421085,-1.4885100723393299,1.561996275872346,6.782636178350977,0.0
0,"[3.497816337341528, 0.9987347460077179, 0.0660902274084339, 0.6287077929860156, 0.1111111111110946]","[0.0046321  0.01139365 0.00672397 0.0348538  0.06399069 0.06801283
 0.02410222 0.01487974 0.771411  ]",1257.603671483644,-1.2588924012866434,0.7198080181814488,6.6557284020043195,0.0
0,"[9.051813445706161, 0.9963278261207462, 0.07300439348083641, 0.577044741665902, 0.11111111111109723]","[0.00745024 0.01288335 0.00811462 0.02050066 0.03038669 0.02932114
 0.01549833 0.01064324 0.86520173]",1195.3801215886156,-1.707286682033052,2.668787551098771,6.547599519885392,0.0
0,"[86.69666597296626, 0.9720091635033982, 0.03336913269581218, 0.28180371301971235, 0.11111111111110254]","[0.0306918  0.03942335 0.02789872 0.05279166 0.0712946  0.05917642
 0.0350475  0.0280696  0.65560636]",1442.2442846417027,-1.3778998500144923,1.1236227116827404,6.786873636314022,0.0
0,"[133.78062421751258, 0.9621075457983521, 0.0524596708093071, 0.40959797847535373, 0.11111111111110039]","[0.02084401 0.0245179  0.01750716 0.03217453 0.04531056 0.03453492
 0.02122104 0.01855554 0.78533435]",1667.9398686055135,-1.554914217800189,1.7079634901755236,6.738429561005193,0.0
0,"[48.46539588386725, 0.9745586081237256, 0.03605226245744488, 0.3063580446943717, 0.11111111111110238]","[0.03249183 0.04141385 0.02087628 0.03597634 0.04701942 0.04689516
 0.02740663 0.02455117 0.72336933]",911.157218954441,-1.9277619115213358,4.43737173372161,6.542589957744786,0.0
0,"[12.472191243575804, 0.9912192979779662, 0.052111827487251974, 0.46318670934374107, 0.11111111111109967]","[0.02205639 0.03700937 0.01460416 0.04090102 0.06316613 0.07187935
 0.03306853 0.02598719 0.69132786]",682.5937914983502,-2.128980869910468,6.232564254360277,6.322488471922375,0.0
0,"[147.92092363055573, 0.9549161723598226, 0.04753780851584397, 0.3904685448861743, 0.11111111111110093]","[0.01654157 0.01709753 0.01305913 0.01981952 0.02563704 0.01897794
 0.01288484 0.01417943 0.861803  ]",1544.81349659804,-1.9451825667629794,3.6872702951199567,6.705509549855652,0.0
0,"[49.642874236431695, 0.980601954605725, 0.038074428751411676, 0.35378619807039624, 0.11111111111110213]","[0.02423544 0.03310279 0.02044425 0.04189706 0.05515545 0.05199123
 0.02967884 0.02452429 0.71897066]",1198.2636645906443,-1.6703349525363125,2.7663406106275312,6.717226789738811,0.0
0,"[116.2759372589474, 0.9673595033094239, 0.04637818058902128, 0.40072039673569837, 0.11111111111110109]","[0.0218777  0.03030448 0.02237294 0.04488426 0.06642691 0.05312837
 0.02988631 0.02560743 0.7055116 ]",1671.2907976210759,-1.3509724163156558,1.0091991069221056,6.8622448050108,0.0
0,"[77.346219648118, 0.9766008511930345, 0.04236591131794302, 0.3716459557070866, 0.1111111111111008]","[0.02257693 0.03272452 0.02233512 0.05152909 0.08351655 0.06699067
 0.03458776 0.02763824 0.65810113]",1578.9824513749247,-1.3696443837520187,1.2871666936159407,6.910928347617618,0.0
0,"[14.60943356208851, 0.9950999233002883, 0.10943339855212439, 0.7426202229819093, 0.11111111111108343]","[0.00628788 0.01093541 0.00593922 0.02033624 0.0275051  0.03795207
 0.01515622 0.0125702  0.86331767]",1495.494675887973,-1.7775026704792718,2.8831768767469628,6.67658258090769,0.0
0,"[579.4162670421279, 0.889099637272696, 0.01885840089238796, 0.13298501390897494, 0.11111111111110566]","[0.02351863 0.02811332 0.01549377 0.01789796 0.01893862 0.01795652
 0.01617292 0.02291273 0.83899554]",2793.255155131566,-1.4643880197042618,1.2420911664020577,7.131280198828,0.0
0,"[8.4304044780655, 0.9985632261834431, 0.0480581160479699, 0.5014202737414836, 0.11111111111110213]","[0.01777085 0.04277697 0.0161123  0.07773226 0.09742846 0.1305443
 0.05279094 0.04717505 0.51766888]",3735.7103586388025,-0.7162557805783318,-0.5299133376611742,7.020556515522821,1.0
0,"[5.780534445489206, 0.998471831378686, 0.06695502888909531, 0.5223796702131152, 0.11111111111110268]","[0.01638776 0.04676469 0.02101286 0.08972231 0.09236181 0.14343382
 0.06662243 0.05710547 0.46658884]",4616.578243490734,-0.7512150438284123,-0.6680495956596766,6.830705447413568,1.0
0,"[10.761608210367948, 0.9973911483563871, 0.04888943894369167, 0.44613467162001497, 0.11111111111110358]","[0.023446   0.05697058 0.02994666 0.0978362  0.10741161 0.13981014
 0.07713005 0.05939176 0.40805701]",4395.28098893173,-0.4911307893856993,-1.0504091457486284,7.196424074884874,1.0
0,"[12.639456628573283, 0.9962039139318606, 0.05585272017839527, 0.4370304167601147, 0.11111111111110354]","[0.02395347 0.05440367 0.02783505 0.09682039 0.1085813  0.14032508
 0.07221778 0.05611488 0.41974839]",3940.7410488033274,-0.7873084582543057,-0.5720804757480655,6.952329966393814,1.0
0,"[18.524623408993353, 0.9931504045874929, 0.11079573990410102, 0.5260655878798556, 0.11111111111110056]","[0.01211151 0.03923895 0.01222891 0.1077675  0.1019135  0.20099777
 0.05883187 0.06888799 0.39802201]",4510.910297110201,-0.6966186862399429,-0.8459449431357822,6.169010249690048,1.0
0,"[6.872926173443463, 0.9976966408289506, 0.04276544857953839, 0.5104179129334276, 0.11111111111110047]","[0.01256164 0.02709352 0.00759129 0.03915161 0.05656047 0.08022565
 0.0286059  0.02522792 0.72298199]",2529.30722413884,-1.5745403352642924,2.8230746838237506,7.021598386368986,1.0
0,"[10.891620962952754, 0.9971931717310695, 0.05634098521359873, 0.45543205051804336, 0.11111111111110292]","[0.01997988 0.04651276 0.02089434 0.08011914 0.07779675 0.12624047
 0.06072137 0.05244619 0.51528909]",4383.177334009381,-0.921583375323689,-0.3076454549716683,6.791325727156183,1.0
0,"[10.305655642361792, 0.9973486167890878, 0.057727494277104545, 0.4657908687602655, 0.11111111111110268]","[0.01904879 0.04523102 0.01942142 0.07863539 0.07462134 0.12796762
 0.05878077 0.05236713 0.52392651]",4402.384597769712,-0.9263159602716214,-0.301981936933311,6.790211030382186,1.0
0,"[6.241466567696554, 0.9986525874383351, 0.07011622781753592, 0.5401106108233544, 0.11111111111110185]","[0.01184034 0.04224933 0.02001934 0.11311054 0.13599927 0.18641217
 0.07307061 0.05859059 0.3587078 ]",5037.284858636511,-0.35661787028009356,-0.9895898640893628,6.952092845223513,1.0
0,"[7.56519803570895, 0.9985005315660908, 0.06250240786651111, 0.5138428457507753, 0.1111111111111023]","[0.01408429 0.04514617 0.02294973 0.109157   0.12704182 0.17037575
 0.07406345 0.05730088 0.37988089]",5148.175023086555,-0.3608214559386197,-0.9893041142085193,7.044155831301913,1.0
0,"[16.51799196947204, 0.9971953422041329, 0.04649380608523057, 0.46016716945875774, 0.11111111111110321]","[0.01970834 0.05159784 0.02838186 0.10169992 0.1109858  0.14613338
 0.07616086 0.05787147 0.40746053]",5350.938782587168,-0.2960425545325875,-1.042436465680809,7.1973027449855005,1.0
0,"[16.445596411171003, 0.9972078937848988, 0.04657744677173153, 0.46116037996129755, 0.1111111111111032]","[0.01942105 0.05104785 0.02837825 0.10141288 0.11152165 0.14644912
 0.07620656 0.05812496 0.40743768]",5349.450713448104,-0.29728559239464886,-1.0417727788972346,7.197457467810644,1.0
0,"[11.078564979026973, 0.9981537124962, 0.03885848584910688, 0.5058811388300373, 0.11111111111110207]","[0.01154104 0.03992993 0.02035332 0.10960004 0.15584637 0.18754563
 0.07423489 0.05200913 0.34893966]",5281.811283426665,-0.04202086094831502,-1.2437787289006998,7.649109087732634,1.0
0,"[10.068515847461606, 0.9984369399768215, 0.05750287669964458, 0.5516814110720133, 0.11111111111110171]","[0.01145159 0.03761115 0.01515799 0.09157459 0.09891146 0.15810501
 0.05843901 0.05751372 0.47123549]",5791.309770911595,-0.5044289782074025,-0.9834660945097058,7.204527743523782,1.0
0,"[9.442307287602098, 0.9988660399225274, 0.03712906198743937, 0.5519107802362889, 0.1111111111111013]","[0.01001098 0.03354904 0.01256662 0.07950435 0.10206757 0.1430478
 0.05134087 0.04696744 0.52094532]",5586.4714202872865,-0.3316810971040898,-1.1350560706582717,7.546647244682901,1.0
0,"[3.268287758924746, 0.9988870424300834, 0.09237404575876126, 0.6018115932167124, 0.11111111111110133]","[0.00939488 0.04156651 0.01810432 0.12024031 0.13498048 0.21039452
 0.07506307 0.0648669  0.32538902]",5090.095410805395,-0.4335393315505571,-1.079847144905226,6.607095204042125,1.0
0,"[31.90442918240059, 0.9969048547470429, 0.03626189663625931, 0.42599606347153907, 0.1111111111111029]","[0.01752166 0.03790971 0.0216711  0.08923614 0.13762451 0.13807471
 0.06193906 0.04115154 0.45487157]",5381.788146224622,0.12615035620696635,-1.6954036892006932,7.245352711405053,1.0
0,"[25.253394016757802, 0.9975431953317505, 0.03195376248519101, 0.3750552642851366, 0.11111111111110342]","[0.02145466 0.04560452 0.0295696  0.09281269 0.13189782 0.1248539
 0.06704536 0.04435808 0.44240337]",5363.5295898535005,0.32524317251638973,-1.6155111306459902,7.23779628309748,1.0
0,"[63.55054605846544, 0.99346682019059, 0.033892446118726126, 0.38441794893151876, 0.11111111111110131]","[0.01299914 0.03873646 0.01558404 0.0875581  0.15056339 0.15716116
 0.05808717 0.04772379 0.43158674]",5065.042502484888,0.29057969078534956,-1.631419249773317,7.237407088521607,1.0
0,"[9.985262524036788, 0.9989908443213301, 0.04228153970064813, 0.45898623864786725, 0.11111111111110146]","[0.009583   0.03322403 0.01727552 0.10164626 0.15100363 0.17620024
 0.06904704 0.04719839 0.39482188]",5150.490162813097,0.6635834539573577,-1.2889252408112442,7.041557434286365,1.0
0,"[57.316316770663555, 0.9924814706819403, 0.03780754722757375, 0.3412703738915752, 0.11111111111110254]","[0.01348806 0.04319175 0.02776004 0.12063485 0.20717671 0.18961273
 0.07686187 0.05108894 0.27018505]",4017.007532291834,1.4896763982944994,0.6933160905404856,6.836049945228712,1.0
0,"[19.324882644717427, 0.9980552002714307, 0.03607627047598846, 0.403254629783953, 0.1111111111111026]","[0.01519261 0.04097145 0.02912258 0.10723407 0.19565684 0.15953728
 0.06895042 0.04595201 0.33738274]",5222.729641828209,1.0172463637326508,-0.650794730688621,7.075635722241924,1.0
0,"[77.56899906593947, 0.9862033197469566, 0.03198805407904942, 0.3076475834667458, 0.11111111111110257]","[0.01447019 0.05068885 0.03065675 0.12727253 0.24554471 0.20191485
 0.07871451 0.05695259 0.19378502]",2952.2899182018873,2.1699777661005513,3.9094913328182654,6.82264478586448,1.0
0,"[21.97034012329699, 0.9966931186745591, 0.030265741088049823, 0.36146505795012573, 0.11111111111110297]","[0.01827769 0.04806791 0.03777568 0.12849606 0.22949249 0.1792509
 0.07852845 0.05179038 0.22832043]",3502.480851301279,1.738775158536536,1.998939537424607,7.091775870562681,1.0
0,"[20.56368484566832, 0.9978412516740018, 0.030497477263230488, 0.3789413463676299, 0.11111111111110276]","[0.0151885  0.03082564 0.02022508 0.0677638  0.11629087 0.09472416
 0.0440302  0.0288394  0.58211235]",5024.30598482736,-0.3111202243787415,-1.530267068543466,7.437344023181783,1.0
0,"[33.630447071746694, 0.9964172065937119, 0.027521813530655227, 0.31717167958060366, 0.11111111111110378]","[0.02415005 0.04823014 0.03886239 0.10125837 0.14192641 0.1259995
 0.07294238 0.04680298 0.39982778]",4939.662911696523,0.6582143992082252,-1.2232938283738575,7.258009393881927,1.0
0,"[10.119909930554863, 0.9987550935440561, 0.04833432539119154, 0.5155184173837825, 0.11111111111110118]","[0.00980954 0.03484056 0.01818948 0.11505389 0.17600963 0.20519727
 0.07144419 0.05183732 0.31761813]",4292.547477610524,1.1540230660257564,-0.2726649918831381,6.96368256083784,1.0
0,"[33.606613976705496, 0.9964183698439517, 0.02755403365933388, 0.3171546362093024, 0.11111111111110385]","[0.02404454 0.04848356 0.03869276 0.10230574 0.14176008 0.12619746
 0.07264899 0.04650803 0.39935884]",4938.22196426508,0.6608783552059666,-1.2195150979092637,7.256902129880066,1.0
0,"[32.23001093701299, 0.9951981192903907, 0.026846476766523783, 0.3189164625825174, 0.11111111111110328]","[0.01819434 0.04866253 0.03579045 0.1212276  0.2376868  0.16840153
 0.06977917 0.05069259 0.24956499]",3564.0394978779536,1.424497671604193,0.9634889818016164,7.30377302289454,1.0
0,"[67.37188807860603, 0.9917451646578437, 0.019232898383296948, 0.21330090739702245, 0.11111111111110455]","[0.02948538 0.05208333 0.05164447 0.11529722 0.16710591 0.12906995
 0.07395439 0.04971108 0.33164827]",4316.921592862346,1.034805534848457,-0.2934099299476425,7.447869731669771,1.0
0,"[84.78151122879034, 0.9896652035783606, 0.018372414943006826, 0.19767798750073126, 0.1111111111111044]","[0.02896415 0.05064951 0.05084143 0.11596163 0.17250037 0.13021057
 0.07293403 0.04821258 0.32972572]",4344.295325834421,1.017675134658337,-0.3169492963572291,7.471269079612549,1.0
0,"[4.675574703338746, 0.9995035780882808, 0.04410466969400689, 0.5099188228861468, 0.11111111111110303]","[0.01583441 0.04751207 0.0250324  0.09838202 0.1153304  0.14899324
 0.07871638 0.05321717 0.4169819 ]",4917.343206210199,0.43301140771963426,-1.549888140042094,6.977454082725753,1.0
0,"[1.8297219274097636, 0.9998106533971952, 0.0527399695734502, 0.6466485623318488, 0.11111111111110081]","[0.00719731 0.03183995 0.0115815  0.09300953 0.11151101 0.17814004
 0.06480191 0.05545172 0.44646703]",4999.540392508904,0.232960626149769,-1.663384634378685,7.103108748193245,1.0
0,"[11.693445243456516, 0.9989509094145711, 0.03530331126938577, 0.41772752463097246, 0.11111111111110325]","[0.01867691 0.04407073 0.02984544 0.09029104 0.12674302 0.12396819
 0.06742665 0.04513005 0.45384798]",5816.897670013446,0.39246691103909126,-1.5901399041797744,7.195373186846608,1.0
0,"[12.225384028116812, 0.9989029556230844, 0.03532357308514818, 0.4111165037927876, 0.11111111111110322]","[0.01716228 0.04144798 0.02849229 0.09375461 0.13196642 0.13066949
 0.06821449 0.04303618 0.44525626]",5807.815192743593,0.40177800969931865,-1.5811237457027127,7.193757655607909,1.0
0,"[4.081223472356453, 0.999566255837526, 0.05681107606754819, 0.5888667758968039, 0.1111111111111011]","[0.00790367 0.03654511 0.01275219 0.10294002 0.14531149 0.19926875
 0.06357308 0.06010472 0.37160098]",4925.1630680945955,0.7486158010173029,-1.1459757379220143,6.941311546445993,1.0
0,"[8.088456875007862, 0.9990062147179666, 0.0642969602947542, 0.5262250721725501, 0.11111111111110031]","[0.00681845 0.03350877 0.01075986 0.11179998 0.12937648 0.2303973
 0.07115155 0.06922899 0.33695863]",4306.83050063677,0.813022666665252,-1.081340351034439,6.556175886054152,1.0
0,"[6.828355435551526, 0.9991207048467373, 0.05188437391430255, 0.48566769364922385, 0.11111111111110193]","[0.00972649 0.03752842 0.01692305 0.11368543 0.15034682 0.20230472
 0.07985308 0.05926651 0.33036547]",4094.254231120124,0.8734295890037542,-0.9220061182711836,6.772851153969951,1.0
0,"[8.026845989846995, 0.9991117892089172, 0.03885316109217011, 0.4399902926327943, 0.11111111111110307]","[0.01858901 0.0484078  0.02939599 0.10260573 0.12608042 0.14378441
 0.07924663 0.05086795 0.40102206]",4745.565043424811,0.3584841514536454,-1.5865723404666796,7.04629394692186,1.0
0,"[7.510525458534551, 0.9992180549932214, 0.04272193913752319, 0.5171302736795257, 0.11111111111109896]","[0.00607698 0.02736779 0.00953258 0.08651055 0.1247627  0.1739797
 0.0518507  0.04566435 0.47425465]",5078.316628679321,0.09903730180913979,-1.7313876095080478,7.1295750894978696,1.0
0,"[6.585450646128707, 0.9993366555523105, 0.04070499969553881, 0.5068810327062104, 0.11111111111110093]","[0.00886021 0.03490673 0.01502142 0.09270911 0.18357858 0.17342672
 0.05736232 0.04444149 0.38969342]",5263.024398028743,0.645554455611401,-1.2754681421094092,7.2502699055465945,1.0
0,"[23.94541937339962, 0.9977516931788146, 0.03514327366097876, 0.377228505341837, 0.11111111111110245]","[0.01617137 0.03775738 0.02353545 0.09695573 0.15049685 0.14688736
 0.06565786 0.04218279 0.42035521]",5565.037026730321,0.5387282268998298,-1.4507068113265327,7.13689623555365,1.0
0,"[10.7983111075248, 0.9989790426821299, 0.035172277554956194, 0.40040264091474265, 0.11111111111110308]","[0.02083663 0.04598133 0.03123469 0.09726524 0.1309287  0.13282299
 0.07363124 0.04570027 0.42159892]",5485.875493242247,0.4785621344309053,-1.51354162646495,7.071464830476549,1.0
0,"[4.864668603724332, 0.9994356576958002, 0.05409388049946564, 0.5351315408545101, 0.11111111111110122]","[0.01033487 0.03668729 0.01764734 0.1124119  0.16096251 0.19944436
 0.07412757 0.05197993 0.33640422]",4551.4374270159415,1.0978294810457323,-0.45462227846634384,6.7961533470088895,1.0
0,"[11.141152656319404, 0.9986687062481008, 0.04909551371407447, 0.451776870826253, 0.11111111111110121]","[0.00971884 0.03475434 0.01636448 0.11191807 0.16151903 0.20794532
 0.07503375 0.05358856 0.32915762]",4420.986850141248,1.162071799632434,-0.2991486561001757,6.758643902214335,1.0
0,"[9.95525730621233, 0.9988476229879795, 0.037604450814600066, 0.3899598707581045, 0.11111111111110422]","[0.02181378 0.05226865 0.03475858 0.10388125 0.12903547 0.1403054
 0.08221444 0.05314166 0.38258077]",4559.888410887546,0.9907042388260836,-0.684894980448993,6.939248539548894,1.0
0,"[25.598007117588395, 0.9962240349664158, 0.04982227656493075, 0.4220917346427416, 0.11111111111110111]","[0.00947444 0.03672495 0.01799258 0.11840858 0.19020455 0.22866499
 0.07471447 0.05998214 0.2638333 ]",3516.866021662255,1.7818657177436514,1.6688703485990422,6.538476203190694,1.0
0,"[35.936856984865535, 0.9962898219031588, 0.033845081923702613, 0.38331717876111887, 0.11111111111110251]","[0.01858888 0.04179758 0.02372121 0.09644471 0.15236325 0.15141741
 0.06659753 0.04541727 0.40365215]",5020.891484573796,0.028138999711920867,-1.657290309773498,7.251426786900145,1.0
0,"[27.714925069070794, 0.9973007840967918, 0.033206035832052665, 0.38080560589676365, 0.11111111111110257]","[0.01988606 0.04098695 0.02479205 0.09138099 0.14050517 0.13263617
 0.06222579 0.03906017 0.44852666]",5308.159719750987,-0.04168811916170265,-1.7011859477851135,7.238619936125787,1.0
0,"[11.473695008137078, 0.998252420991599, 0.07677368123193948, 0.4751905466430476, 0.11111111111110104]","[0.01444535 0.04122755 0.02461668 0.11007227 0.16271449 0.1723097
 0.07483455 0.04837935 0.35140006]",3413.549984244221,0.5005067352979847,0.1363951242580117,7.230140344856425,1.0
0,"[19.528921047256564, 0.9965812681182307, 0.03429518814344943, 0.4090186363794448, 0.11111111111110221]","[0.01638489 0.04879139 0.02902043 0.11308409 0.18757632 0.17295922
 0.08163912 0.05400396 0.29654059]",2930.0860927931353,0.49404431312720065,0.1515102483617352,7.4810092448509415,1.0
0,"[14.052168916892027, 0.9981722763177642, 0.03268385554281737, 0.48044769635878315, 0.11111111111110275]","[0.01613278 0.04476887 0.02931599 0.09947358 0.14333839 0.14226487
 0.07326241 0.04955658 0.40188653]",3918.294057389235,0.2825496947087952,-0.6371046530248505,7.647853315323752,1.0
0,"[32.01875990983906, 0.9973385422740733, 0.11337872309151806, 0.5292622377278545, 0.1111111111111]","[0.00991486 0.04089196 0.01775422 0.09797496 0.14857616 0.17999131
 0.06611976 0.05843166 0.3803451 ]",6115.2270420831,0.6156344965625229,-0.771713540809496,7.2175782171372305,1.0
0,"[19.99520304233463, 0.9974671621785669, 0.03821478963847612, 0.4274990411207379, 0.11111111111110338]","[0.0210298  0.05251523 0.03698298 0.1147163  0.15523774 0.15679308
 0.08644052 0.05575849 0.32052586]",4067.348113815944,0.7085062488575129,-0.028805616765211983,7.5557852833743,1.0
0,"[25.4969011851505, 0.9971666041321073, 0.04701275240316177, 0.4446511292735989, 0.1111111111111033]","[0.02044346 0.05348055 0.03388352 0.10912151 0.14752506 0.153408
 0.08465292 0.05734352 0.34014145]",4678.006524491477,0.769671506823019,-0.3365949773035646,7.558287273631729,1.0
0,"[26.32126296491875, 0.996794218695082, 0.047875585145191295, 0.42499396853366767, 0.11111111111110351]","[0.02304622 0.05490964 0.03509205 0.10674852 0.13986598 0.14270816
 0.08054095 0.05579198 0.36129649]",4265.236422663306,0.7552241475682722,-0.1842186225658362,7.558495348662911,1.0
0,"[12.490368816300895, 0.9984387552382281, 0.03802015394082967, 0.5304644510714779, 0.11111111111110146]","[0.01541665 0.04202044 0.01932518 0.07647915 0.1381514  0.12307714
 0.0547786  0.04236394 0.4883875 ]",4086.6385545618646,0.060203315489580946,-0.6926784933788346,7.651895241972095,1.0
0,"[30.284869902457984, 0.9962425668586432, 0.03497713102965772, 0.45127029205556896, 0.11111111111110156]","[0.01535072 0.04063735 0.01895797 0.07969123 0.14043887 0.12759785
 0.05530954 0.04120271 0.48081376]",4122.817413744277,0.08130625827156746,-0.703406088183725,7.657647762852381,1.0
0,"[29.317768664003108, 0.9964086159450021, 0.03340315540715448, 0.4365314382298807, 0.11111111111110192]","[0.01694565 0.04279733 0.02315989 0.08809782 0.14417093 0.13310019
 0.06250181 0.04418851 0.44503788]",4192.732193580233,0.22409347308025596,-0.6987585716149027,7.688871534512478,1.0
0,"[43.756510917433026, 0.9928655822261785, 0.03903370952676823, 0.4444357080843615, 0.11111111111110238]","[0.01573338 0.0512272  0.02461376 0.1165705  0.16499467 0.1922036
 0.08487902 0.06446158 0.28531628]",3145.77388119728,1.3192074865880505,1.3230049357594584,7.315760068037501,1.0
0,"[30.566683895104966, 0.9961605619223626, 0.03500556602726053, 0.45480317954845134, 0.11111111111110122]","[0.01502982 0.03939825 0.01865966 0.07781101 0.13882801 0.12656063
 0.05451703 0.04094842 0.48824718]",4063.891883601029,0.04850163933349293,-0.6857713567260615,7.647701677092774,1.0
0,"[11.684112528576884, 0.9991698961263228, 0.16491591941605468, 0.5908224623332765, 0.11111111111109812]","[0.00713748 0.03441564 0.01222555 0.09126395 0.12713999 0.18292824
 0.06378255 0.05471505 0.42639154]",7223.980886620636,0.6607049795000985,-1.1115395708217723,6.8702781115267175,1.0
0,"[9.437092251332384, 0.9989915289398297, 0.05390430264672806, 0.46736478119121183, 0.11111111111110325]","[0.02011558 0.05221418 0.03162724 0.10342065 0.12821787 0.1458662
 0.08249438 0.05346791 0.38257598]",4906.558311689533,0.6882519156590843,-0.5454149220135984,7.617492924779428,1.0
0,"[13.9704573589925, 0.9969547732851585, 0.03152094408997099, 0.48749187717743797, 0.11111111111110122]","[0.01289213 0.04152878 0.02164322 0.12386473 0.21085773 0.21261818
 0.0725474  0.05605325 0.24799459]",2544.1800879439984,0.1050245837326332,-0.3005071211825818,7.480527946700384,1.0
0,"[11.44454387749549, 0.9987205848780415, 0.04755563812803487, 0.5284649180539447, 0.11111111111110206]","[0.01448824 0.04117034 0.02279915 0.0788989  0.13413069 0.11549076
 0.05655978 0.04257777 0.49388436]",4544.809404008069,0.009899564983996977,-0.9626384853777181,7.689045150420733,1.0
